movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
296,28449,5.0,965348290,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,50,246,527,912,"",5,1983,23.16,4.20,0.84,Drama,Thriller,Romance,Mystery,Crime
296,6366,5.0,979411576,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,608,593,500,647,805,17,1994,1.40,2.94,1.34,Drama,Thriller,Crime,Comedy,Action
300,9630,4.0,835680829,1,1994,Drama,"","",4445,3.68,0.82,457,593,185,161,339,20,1993,1.81,3.80,1.40,Thriller,Action,Adventure,Crime,Drama
303,1372,4.0,957844821,1,1995,Action,Thriller,Western,1485,3.06,0.94,459,208,786,368,70,49,1993,4.25,4.24,0.83,Action,Thriller,Crime,Drama,Comedy
308,17866,3.0,832023431,0,1994,Comedy,Drama,"",1102,3.89,0.88,307,293,36,162,306,34,1994,1.37,3.26,1.36,Thriller,Crime,Drama,Comedy,Adventure
315,21453,4.0,837507613,1,1994,Action,Drama,Thriller,2376,2.90,0.99,500,282,377,589,420,35,1993,1.46,3.69,0.83,Thriller,Drama,Action,Crime,Comedy
318,11313,4.5,1062086206,1,1994,Crime,Drama,"",13826,4.45,0.72,480,356,940,858,"",11,1977,25.42,3.27,0.90,Action,Romance,Adventure,Drama,Sci-Fi
318,26222,4.0,1268372575,1,1994,Crime,Drama,"",13826,4.45,0.72,608,858,913,953,933,66,1988,14.64,3.13,0.88,Thriller,Crime,Drama,Action,Mystery
32,10272,4.0,1165434114,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,480,589,898,951,750,11,1976,20.52,4.45,0.27,Action,Sci-Fi,Thriller,Crime,Drama
345,21711,3.5,1111473526,1,1994,Comedy,Drama,"",2263,3.66,1.00,32,543,342,172,908,15,1992,9.24,2.10,1.47,Thriller,Action,Sci-Fi,Romance,Mystery
349,28183,5.0,918786987,1,1994,Action,Crime,Drama,6309,3.64,0.81,628,608,911,930,589,24,1976,21.91,4.79,0.51,Thriller,Mystery,Crime,Drama,Romance
356,27966,4.0,1280564606,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,260,480,593,471,608,14,1989,9.48,3.79,0.61,Drama,Thriller,Crime,Sci-Fi,Comedy
361,24528,4.0,975222744,1,1994,Comedy,Drama,Romance,1122,3.33,0.84,515,230,587,357,349,55,1993,3.32,3.69,0.95,Drama,Thriller,Action,Romance,Crime
362,28039,4.0,1274490523,1,1994,Adventure,Children,Romance,1657,3.38,0.96,720,914,"","","",4,1987,15.67,3.50,1.29,Comedy,Romance,Adventure,Musical,Drama
364,3368,4.0,1196114094,1,1994,Adventure,Animation,Children,8464,3.78,0.93,736,595,648,588,780,13,1994,1.56,4.04,0.48,Adventure,Comedy,Action,Thriller,Children
364,3858,3.5,1355541522,1,1994,Adventure,Animation,Children,8464,3.78,0.93,947,994,949,318,52,100,1991,12.00,2.19,1.21,Drama,Comedy,Thriller,Crime,Romance
377,27752,3.5,1290345601,1,1994,Action,Romance,Thriller,9053,3.49,0.94,260,296,527,593,308,23,1991,8.91,3.48,1.02,Drama,Comedy,Thriller,Crime,Sci-Fi
377,8306,1.0,944965252,0,1994,Action,Romance,Thriller,9053,3.49,0.94,480,"","","","",4,1988,11.24,2.50,1.29,Action,Sci-Fi,Thriller,Adventure,""
420,8386,3.0,848133101,0,1994,Action,Comedy,Crime,3164,2.74,0.98,440,21,539,587,300,51,1993,1.67,3.53,0.92,Drama,Comedy,Thriller,Romance,Crime
432,6366,2.0,989899330,0,1994,Adventure,Comedy,Western,2737,2.74,0.94,435,788,451,731,300,100,1992,10.48,3.10,1.09,Thriller,Action,Drama,Comedy,Romance
442,5613,3.5,1160416628,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,2,924,587,34,306,56,1990,10.16,3.32,0.93,Drama,Thriller,Adventure,Action,Crime
454,9630,3.0,835680896,0,1993,Drama,Thriller,"",5500,3.51,0.81,420,47,300,457,593,23,1993,1.73,3.83,1.30,Thriller,Action,Crime,Drama,Adventure
457,24528,4.0,975220759,1,1993,Thriller,"","",10736,3.97,0.78,356,150,296,608,589,20,1993,5.22,3.90,1.05,Thriller,Drama,Action,Crime,Adventure
457,27125,4.0,848340479,1,1993,Thriller,"","",10736,3.97,0.78,153,380,592,296,"",6,1993,2.26,4.00,0.89,Action,Thriller,Crime,Comedy,Adventure
468,27729,4.0,1102186081,1,1995,Comedy,Romance,"",1564,3.31,0.89,899,349,16,272,58,52,1972,23.13,4.76,0.38,Drama,Romance,Comedy,Thriller,Adventure
480,2275,2.5,1123434917,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,527,720,589,50,778,45,1993,4.42,2.60,0.74,Thriller,Adventure,Crime,Drama,Comedy
480,27339,4.0,835374205,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,589,377,527,457,185,23,1993,1.58,4.04,0.93,Action,Thriller,Adventure,Drama,Sci-Fi
489,6366,1.0,1008731547,0,1993,Comedy,"","",681,2.74,0.90,805,"","","","",6,1995,0.89,2.33,1.51,Thriller,Drama,"","",""
497,21711,4.0,1111709500,1,1993,Comedy,Romance,"",3047,3.88,0.91,260,50,527,318,45,39,1993,6.43,2.27,1.41,Thriller,Drama,Comedy,Sci-Fi,Action
500,24528,4.0,975222950,1,1993,Comedy,Drama,"",7349,3.39,0.96,539,165,361,515,230,62,1993,3.14,3.63,0.95,Drama,Thriller,Action,Romance,Comedy
500,29097,4.0,978045823,1,1993,Comedy,Drama,"",7349,3.39,0.96,902,236,339,708,539,32,1993,6.10,3.28,0.92,Romance,Comedy,Drama,Action,Thriller
500,6366,4.0,1034312988,1,1993,Comedy,Drama,"",7349,3.39,0.96,647,805,"","","",12,1994,1.17,2.50,1.24,Drama,Action,Thriller,Crime,War
52,12888,4.0,854032656,1,1995,Comedy,Drama,Romance,2033,3.54,0.91,608,6,32,141,25,12,1995,0.49,3.42,0.90,Thriller,Drama,Romance,Crime,Comedy
52,3858,3.5,1284049137,1,1995,Comedy,Drama,Romance,2033,3.54,0.91,605,804,594,233,551,100,1992,9.07,2.35,1.25,Drama,Thriller,Comedy,Crime,Action
532,25532,2.5,1112395337,0,1994,Comedy,Crime,Horror,1372,3.07,1.06,236,104,368,"","",3,1995,1.00,4.33,0.29,Comedy,Action,Romance,Adventure,Western
538,28449,4.0,965349593,1,1993,Drama,"","",1069,3.71,0.87,150,30,866,785,300,61,1993,6.81,4.05,0.80,Drama,Thriller,Comedy,Crime,Romance
540,27125,3.0,848340906,0,1993,Thriller,"","",1094,2.75,0.94,596,280,163,608,552,87,1992,8.46,3.57,0.88,Action,Thriller,Drama,Comedy,Crime
541,27729,5.0,1093560202,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,750,590,303,994,930,11,1973,24.74,4.55,0.52,Comedy,Romance,Adventure,Drama,Thriller
541,451,3.5,1223374389,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,215,"","","","",2,1994,0.71,3.50,0.71,Romance,Drama,"","",""
543,25532,4.5,1112452787,1,1993,Comedy,Romance,Thriller,2681,3.21,1.00,529,549,357,969,953,29,1988,15.51,3.74,0.71,Comedy,Drama,Romance,Adventure,Fantasy
553,3858,2.0,1266798436,0,1993,Action,Drama,Western,3208,3.68,0.92,16,778,300,223,17,64,1987,15.22,2.95,1.38,Drama,Thriller,Comedy,Crime,Mystery
58,11205,5.0,850756348,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,36,25,17,"","",6,1995,0.41,3.50,0.55,Drama,Romance,Crime,"",""
587,7994,3.0,863056093,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,225,454,508,457,349,19,1994,1.41,3.47,0.70,Thriller,Drama,Action,Crime,Romance
592,9032,2.0,934459555,0,1989,Action,Crime,Thriller,10028,3.40,0.84,924,81,164,18,272,100,1991,9.95,3.23,1.01,Drama,Comedy,Crime,Thriller,Action
593,28463,5.0,1193636228,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,356,952,"","","",2,1975,26.87,4.00,0.71,Comedy,Romance,Adventure,War,Drama
594,28039,4.0,1274494280,1,1937,Animation,Children,Drama,3902,3.61,0.97,539,597,500,595,356,32,1989,13.96,3.05,1.47,Comedy,Romance,Children,Adventure,Drama
595,12542,4.0,838287726,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,165,588,349,590,150,9,1993,2.26,3.78,0.97,Adventure,Action,Thriller,Drama,Crime
599,3858,3.0,1411410759,0,1969,Adventure,Western,"",745,4.01,0.91,162,154,909,841,556,100,1989,14.68,2.35,1.26,Drama,Comedy,Thriller,Romance,Crime
608,23514,3.5,1078149875,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,293,904,111,858,541,21,1984,15.73,3.93,1.04,Thriller,Crime,Drama,Action,Sci-Fi
65,29055,1.0,849351513,0,1996,Comedy,"","",1104,2.41,1.23,661,708,610,6,62,17,1994,3.59,3.41,1.23,Adventure,Action,Sci-Fi,Thriller,Animation
70,1372,4.0,957844701,1,1996,Action,Comedy,Horror,2831,3.24,1.08,544,10,89,165,648,42,1993,4.53,4.36,0.79,Thriller,Action,Crime,Drama,Comedy
708,9032,3.0,934434918,0,1996,Comedy,Romance,"",3337,3.39,0.91,337,551,308,428,357,82,1990,11.58,3.71,0.88,Comedy,Drama,Crime,Thriller,Action
733,19289,3.0,1189485648,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,858,47,50,588,590,33,1992,5.15,3.00,0.84,Thriller,Drama,Crime,Comedy,Adventure
736,7743,0.5,1135867687,0,1996,Action,Adventure,Romance,6990,3.18,1.02,924,741,648,594,541,22,1985,17.23,2.73,1.23,Thriller,Drama,Sci-Fi,Action,Adventure
745,5523,3.5,1323353198,1,1995,Animation,Children,Comedy,2625,4.16,0.91,541,110,6,111,16,10,1991,6.93,4.00,0.41,Thriller,Crime,Drama,Action,Comedy
778,21671,3.0,919136862,0,1996,Comedy,Crime,Drama,5195,4.00,0.90,110,"","","","",2,1994,1.41,3.50,0.71,Action,War,Drama,"",""
780,10338,5.0,925130264,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,480,10,110,589,940,12,1982,19.45,4.42,1.24,Action,Adventure,Thriller,Sci-Fi,Romance
780,19990,3.0,856799340,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,141,"","","","",5,1995,0.45,3.00,0.71,Comedy,"","","",""
785,27247,2.0,1236833657,0,1996,Comedy,"","",2284,3.27,1.03,163,"","","","",6,1994,1.21,1.67,1.37,Action,Romance,Western,"",""
788,26222,3.0,1253508661,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,648,912,903,293,260,51,1990,12.61,2.96,0.88,Thriller,Action,Mystery,Crime,Drama
798,2275,2.5,1114701741,0,1996,Action,Adventure,Drama,638,2.80,1.01,"","","","","",9,1994,0.97,2.22,0.36,"","","","",""
818,23592,3.0,1260288003,0,1996,Comedy,"","",637,2.63,1.12,954,916,922,"","",4,1958,23.61,3.62,2.10,Drama,Romance,Comedy,Film-Noir,""
833,29055,3.0,849351700,0,1996,Comedy,"","",312,2.77,1.24,766,29,661,708,610,23,1995,3.10,3.30,1.18,Adventure,Sci-Fi,Drama,Action,Thriller
849,6366,1.0,989896422,0,1996,Action,Adventure,Sci-Fi,1738,2.71,1.06,836,547,786,494,70,100,1991,10.42,3.46,1.11,Thriller,Action,Comedy,Drama,Romance
898,10338,5.0,925132612,1,1940,Comedy,Drama,Romance,1465,4.19,0.89,1,905,356,788,24,86,1989,12.89,3.40,1.36,Action,Thriller,Adventure,Sci-Fi,Drama
910,2756,4.5,1244552708,1,1959,Comedy,Crime,"",2410,4.09,0.86,750,922,597,231,454,100,1986,16.89,3.52,1.13,Comedy,Drama,Romance,Thriller,Adventure
920,10338,5.0,925134047,1,1939,Drama,Romance,War,3103,3.82,1.10,161,912,527,599,366,100,1990,12.15,3.24,1.39,Action,Thriller,Comedy,Drama,Adventure
922,2756,4.5,1224509733,1,1950,Drama,Film-Noir,Romance,1397,4.26,0.79,597,231,454,380,902,100,1986,16.38,3.51,1.13,Comedy,Drama,Romance,Thriller,Adventure
926,15539,4.0,938659247,1,1950,Drama,"","",1076,4.21,0.83,318,912,908,953,800,8,1966,19.96,4.38,0.74,Drama,Romance,Mystery,Crime,Action
934,3517,4.0,851966013,1,1950,Comedy,"","",857,3.52,0.90,954,953,364,596,480,72,1990,14.01,3.47,0.92,Romance,Drama,Comedy,Adventure,Action
994,28449,4.0,965348861,1,1996,Comedy,Drama,"",1199,3.98,0.86,337,322,457,34,531,28,1992,9.92,4.21,0.74,Drama,Thriller,Comedy,Crime,Mystery
10,23666,4.5,1162073300,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,231,733,34,736,316,41,1992,9.06,3.74,0.62,Thriller,Action,Adventure,Comedy,Crime
105,12164,3.0,1027536108,0,1995,Drama,Romance,"",2087,3.30,1.15,902,329,349,520,216,27,1989,13.03,3.56,0.97,Drama,Adventure,Crime,Comedy,Action
110,7378,5.0,1213382048,1,1995,Action,Drama,War,11637,4.04,0.97,587,357,208,592,47,32,1991,10.03,4.41,0.51,Thriller,Action,Adventure,Comedy,Drama
141,15478,1.0,1097742097,0,1996,Comedy,"","",4859,3.52,0.96,342,485,933,80,199,100,1982,20.29,2.71,1.02,Drama,Comedy,Thriller,Romance,Crime
141,24905,3.0,950318154,0,1996,Comedy,"","",4859,3.52,0.96,627,52,356,180,357,100,1991,9.87,3.34,1.00,Comedy,Drama,Thriller,Action,Romance
150,26705,4.5,1163120140,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,589,50,527,912,173,6,1985,21.21,4.00,0.45,Crime,Drama,Action,Sci-Fi,Thriller
157,7487,1.5,1366581609,0,1995,Comedy,War,"",580,2.71,1.01,942,247,551,968,235,100,1980,20.53,3.06,1.03,Drama,Romance,Comedy,Thriller,Mystery
165,13460,1.0,1294670255,0,1995,Action,Crime,Thriller,7392,3.50,0.89,344,588,380,780,1,21,1990,9.48,3.21,0.98,Action,Thriller,Adventure,Comedy,Sci-Fi
186,13170,1.0,885525991,0,1995,Comedy,Romance,"",2425,2.89,0.99,256,248,415,420,432,100,1994,1.52,1.94,1.43,Comedy,Romance,Thriller,Action,Adventure
194,1280,5.0,835743444,1,1995,Comedy,Drama,"",1285,3.83,0.87,198,322,319,164,373,100,1992,7.91,3.31,0.76,Drama,Comedy,Romance,Thriller,Action
203,13170,2.0,885525991,0,1995,Comedy,"","",1229,3.16,1.07,256,248,415,420,432,100,1994,1.51,1.94,1.43,Comedy,Romance,Thriller,Action,Adventure
210,13170,1.0,885524891,0,1995,Western,"","",102,2.88,0.85,592,375,277,534,"",100,1993,5.21,1.52,0.93,Drama,Action,Thriller,Romance,Crime
216,13170,1.0,885525991,0,1995,Comedy,"","",1867,3.22,1.14,256,248,415,420,432,100,1994,1.52,1.94,1.43,Comedy,Romance,Thriller,Action,Adventure
218,15478,2.0,1097742057,0,1995,Comedy,Drama,"",934,3.26,0.97,485,933,80,199,562,100,1981,20.37,2.75,1.01,Drama,Comedy,Thriller,Crime,Romance
22,15478,1.5,1097214939,0,1995,Crime,Drama,Horror,2208,3.30,0.92,235,348,858,924,923,21,1985,17.50,2.45,1.14,Drama,Comedy,Sci-Fi,Adventure,Mystery
223,28060,4.5,1122138608,1,1994,Comedy,"","",5102,3.86,0.97,586,39,141,21,185,62,1984,18.28,3.99,0.73,Drama,Comedy,Thriller,Romance,Action
229,13170,1.0,885526888,0,1994,Drama,Thriller,"",543,3.63,0.90,253,548,544,185,480,100,1993,4.28,1.56,1.09,Action,Thriller,Comedy,Sci-Fi,Crime
231,12164,1.0,1027537286,0,1994,Adventure,Comedy,"",7051,2.93,1.21,147,588,750,902,329,34,1989,12.54,3.47,1.05,Drama,Comedy,Adventure,Crime,Action
231,23666,4.0,1162073293,1,1994,Adventure,Comedy,"",7051,2.93,1.21,733,34,736,316,47,40,1992,9.17,3.74,0.63,Thriller,Action,Adventure,Comedy,Crime
231,2696,1.0,1304234052,0,1994,Adventure,Comedy,"",7051,2.93,1.21,39,457,587,357,780,36,1994,1.68,3.56,0.83,Comedy,Thriller,Romance,Drama,Action
235,17438,3.0,846447889,0,1994,Comedy,Drama,"",3605,3.64,0.96,337,508,47,253,480,11,1993,1.63,3.45,0.52,Drama,Thriller,Action,Sci-Fi,Horror
235,24905,4.0,950297620,1,1994,Comedy,Drama,"",3605,3.64,0.96,1,72,441,69,912,58,1990,12.62,3.45,1.11,Drama,Comedy,Thriller,Action,Crime
236,1361,5.0,965682072,1,1995,Action,Comedy,Romance,2607,3.31,0.92,736,587,380,339,539,16,1990,9.75,4.25,0.77,Romance,Comedy,Drama,Thriller,Action
244,13170,2.0,885527301,0,1995,Animation,Children,"",63,2.41,1.34,596,262,594,253,548,100,1991,10.08,1.54,1.07,Action,Thriller,Children,Drama,Musical
253,10133,4.5,1076235259,1,1994,Drama,Horror,"",6010,3.50,0.94,969,954,57,540,16,14,1982,20.62,3.39,1.18,Drama,Romance,Thriller,Crime,Comedy
260,12750,4.5,1066008309,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,589,858,34,524,216,7,1991,8.63,4.07,0.84,Drama,Action,Sci-Fi,Crime,Children
260,13170,5.0,885523203,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,150,475,296,457,593,11,1981,19.72,4.00,0.77,Thriller,Drama,Adventure,Crime,Action
277,27732,4.0,1247877169,1,1994,Drama,"","",2028,3.39,1.09,261,333,802,"","",3,1995,1.00,4.33,0.58,Drama,Romance,Comedy,"",""
279,1280,3.0,835743598,0,1995,Drama,"","",210,3.72,0.88,281,144,233,524,247,100,1992,7.98,3.39,0.72,Drama,Comedy,Romance,Thriller,Action
288,870,4.0,962612630,1,1994,Action,Crime,Thriller,5165,3.24,1.18,145,500,367,590,778,27,1993,3.60,3.81,1.11,Drama,Crime,Comedy,Thriller,Action
308,21016,5.0,982544648,1,1994,Comedy,Drama,"",1102,3.89,0.88,180,356,468,417,223,56,1979,22.25,4.46,0.57,Comedy,Drama,Romance,Musical,Adventure
316,18683,4.0,945369721,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,780,480,589,169,13,100,1993,6.48,3.41,1.07,Comedy,Thriller,Adventure,Children,Drama
316,870,3.0,962612479,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,145,500,367,590,778,25,1993,3.71,3.96,0.98,Drama,Crime,Comedy,Thriller,Action
317,13170,3.0,885525663,0,1994,Comedy,Drama,Fantasy,3486,3.14,1.00,344,69,21,368,500,100,1994,1.57,1.54,1.16,Comedy,Drama,Romance,Thriller,Crime
318,11687,4.5,1085193773,1,1994,Crime,Drama,"",13826,4.45,0.72,170,992,786,185,292,38,1993,5.57,3.70,0.86,Action,Thriller,Sci-Fi,Adventure,Comedy
318,13170,5.0,885522995,1,1994,Crime,Drama,"",13826,4.45,0.72,908,919,"","","",4,1962,22.41,3.75,0.96,Adventure,Action,Thriller,Romance,Mystery
318,15478,0.5,1097222585,0,1994,Crime,Drama,"",13826,4.45,0.72,940,531,922,308,930,91,1983,20.52,2.57,0.97,Drama,Romance,Comedy,Adventure,Film-Noir
322,14552,3.0,1076466572,0,1995,Comedy,Drama,"",652,3.72,0.90,288,471,509,101,778,59,1990,11.59,3.15,1.10,Drama,Comedy,Crime,Thriller,Romance
327,24905,3.0,950256156,0,1995,Action,Comedy,Sci-Fi,1560,2.81,1.25,589,32,750,541,303,48,1990,11.80,3.33,1.14,Drama,Thriller,Action,Crime,Comedy
329,13866,4.0,1111118006,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,34,165,648,349,150,43,1991,9.73,3.95,0.67,Drama,Thriller,Crime,Action,Adventure
329,1808,3.0,846425659,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,153,344,296,"","",8,1993,2.14,3.38,0.92,Comedy,Crime,Action,Thriller,Adventure
337,1280,3.0,835557312,0,1993,Drama,"","",3889,3.76,0.86,356,454,364,50,32,52,1993,2.82,3.29,0.85,Thriller,Drama,Children,Comedy,Adventure
337,7784,3.5,1183985763,1,1993,Drama,"","",3889,3.76,0.86,745,904,805,198,628,72,1990,12.67,3.15,0.81,Thriller,Drama,Action,Mystery,Crime
339,1808,3.0,846425704,0,1995,Comedy,Romance,"",5030,3.52,0.92,356,231,153,344,296,15,1993,1.68,3.13,0.99,Comedy,Adventure,Crime,Drama,Action
342,6900,4.0,1082475212,1,1994,Comedy,"","",2568,3.52,1.02,923,432,"","","",3,1976,30.89,3.50,0.50,Adventure,Mystery,Western,Drama,Comedy
349,19404,3.0,836561532,0,1994,Action,Crime,Drama,6309,3.64,0.81,296,150,592,"","",5,1992,2.70,3.40,0.89,Thriller,Crime,Drama,Action,Adventure
349,20293,2.5,1191293382,0,1994,Action,Crime,Drama,6309,3.64,0.81,364,592,595,648,527,23,1992,3.88,3.54,1.12,Adventure,Drama,Action,Thriller,Comedy
349,23666,3.0,1162073116,0,1994,Action,Crime,Drama,6309,3.64,0.81,356,165,344,153,380,32,1991,10.19,3.75,0.64,Thriller,Comedy,Action,Adventure,Crime
350,13170,5.0,885524168,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,46,153,371,348,491,44,1988,13.44,3.98,1.11,Drama,Thriller,Crime,Comedy,Adventure
357,19051,4.0,1313589802,1,1994,Comedy,Romance,"",6126,3.63,0.94,648,608,50,527,110,24,1993,3.94,3.60,1.13,Drama,Thriller,Comedy,Mystery,Crime
36,7378,5.0,1214506577,1,1995,Crime,Drama,"",4547,3.94,0.90,539,185,344,474,858,38,1991,9.77,4.39,0.52,Action,Thriller,Drama,Comedy,Adventure
364,15273,3.0,883332391,0,1994,Adventure,Animation,Children,8464,3.78,0.93,36,587,491,277,356,22,1991,5.94,3.36,1.18,Drama,Thriller,Crime,Romance,War
366,13170,2.0,885526731,0,1994,Drama,Horror,Mystery,615,2.97,1.05,253,548,544,185,480,100,1994,1.47,1.55,1.11,Action,Thriller,Comedy,Crime,Sci-Fi
367,29922,2.5,1393501074,0,1994,Action,Comedy,Crime,7577,3.16,1.00,553,6,431,32,778,39,1992,4.79,3.08,0.69,Crime,Drama,Thriller,Action,Mystery
376,15273,3.0,888875702,0,1994,Action,Thriller,"",2485,3.28,0.85,508,36,587,491,277,34,1992,5.75,3.12,1.17,Drama,Thriller,Crime,Romance,War
380,10730,1.0,866303546,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,858,608,58,356,110,20,1992,6.35,4.25,1.16,Drama,Romance,Crime,Comedy,War
420,29922,2.0,1393501470,0,1994,Action,Comedy,Crime,3164,2.74,0.98,288,553,6,431,32,69,1993,3.76,2.77,0.74,Crime,Drama,Thriller,Action,Mystery
431,7784,4.0,1280684813,1,1993,Crime,Drama,"",1907,3.68,0.84,599,858,953,899,590,100,1987,15.24,3.20,0.82,Drama,Thriller,Comedy,Action,Crime
442,24905,2.0,950256030,0,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,589,32,750,541,303,36,1988,13.25,3.75,0.94,Drama,Thriller,Action,Crime,Comedy
457,12164,4.0,1027751504,1,1993,Thriller,"","",10736,3.97,0.78,150,861,147,588,750,40,1990,11.65,3.27,1.20,Drama,Comedy,Adventure,Crime,Action
457,2898,4.0,1336410361,1,1993,Thriller,"","",10736,3.97,0.78,110,480,318,356,296,5,1994,0.71,4.30,0.67,Drama,Action,Thriller,Crime,War
47,16303,4.5,1219728428,1,1995,Mystery,Thriller,"",9335,4.06,0.87,593,356,50,608,923,11,1972,22.50,4.18,1.08,Drama,Thriller,Comedy,Romance,Mystery
480,14000,3.5,1278144725,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,593,356,296,441,413,9,1993,1.20,4.06,0.58,Drama,Comedy,Thriller,Romance,Crime
485,13460,4.0,1294671131,1,1993,Action,Adventure,Comedy,2880,2.78,1.00,235,551,778,223,293,46,1991,10.34,3.16,1.08,Comedy,Action,Adventure,Drama,Thriller
490,13170,2.0,885526888,0,1993,Thriller,"","",704,3.35,0.83,253,548,544,185,480,100,1993,4.28,1.50,1.03,Action,Thriller,Sci-Fi,Crime,Comedy
497,6081,2.0,902632119,0,1993,Comedy,Romance,"",3047,3.88,0.91,457,299,34,150,527,11,1993,1.47,3.91,1.38,Drama,Thriller,Crime,War,Action
50,19051,4.5,1313589676,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,527,110,260,356,123,17,1993,4.51,3.79,1.00,Drama,Comedy,Thriller,Mystery,Action
500,1265,4.0,1217007764,1,1993,Comedy,Drama,"",7349,3.39,0.96,34,364,47,480,344,13,1992,6.88,3.50,1.29,Thriller,Action,Adventure,Drama,Sci-Fi
508,6081,4.0,902694567,1,1993,Drama,"","",4185,3.83,0.87,39,714,653,317,344,73,1988,15.26,2.89,1.25,Drama,Comedy,Action,Romance,Thriller
520,23565,4.0,1142567967,1,1993,Comedy,"","",3147,3.04,1.05,48,160,497,594,551,42,1989,14.84,3.75,0.77,Drama,Comedy,Romance,Action,Adventure
527,26705,4.0,1163119935,1,1993,Drama,War,"",11017,4.30,0.83,912,173,16,"","",3,1977,30.60,3.67,0.29,Crime,Drama,Action,Sci-Fi,Romance
531,4127,5.0,943097472,1,1993,Children,Drama,"",1660,3.49,0.96,943,277,605,534,207,33,1974,23.95,3.88,0.86,Drama,Romance,Comedy,War,Action
539,12204,3.0,836819363,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,527,172,95,589,32,21,1993,1.79,3.33,1.28,Action,Sci-Fi,Drama,Thriller,Adventure
541,1280,3.0,835743480,0,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,205,194,198,322,319,100,1992,7.91,3.33,0.78,Drama,Comedy,Thriller,Romance,Action
551,7301,4.0,834308103,1,1993,Animation,Children,Fantasy,4460,3.71,0.97,348,246,272,509,356,53,1994,1.17,3.30,0.95,Drama,Comedy,Romance,Crime,Thriller
586,1265,4.5,1217008120,1,1990,Children,Comedy,"",6155,3.09,1.00,231,367,500,34,364,18,1992,5.85,3.47,1.13,Comedy,Action,Thriller,Adventure,Drama
588,1808,3.0,846425633,0,1992,Adventure,Animation,Children,8980,3.67,0.92,153,344,296,"","",6,1993,2.26,3.50,1.05,Comedy,Crime,Action,Thriller,Adventure
588,28469,3.5,1181363850,1,1992,Adventure,Animation,Children,8980,3.67,0.92,1,356,318,480,593,8,1989,13.59,3.88,0.64,Adventure,Drama,Comedy,Thriller,Romance
590,7056,3.5,1181502382,1,1990,Adventure,Drama,Western,9497,3.72,0.97,235,475,318,25,32,69,1987,15.95,3.36,0.98,Drama,Romance,Comedy,Thriller,Mystery
595,1280,4.0,835557146,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,588,380,296,"","",10,1993,2.15,3.30,0.48,Comedy,Thriller,Adventure,Action,Romance
597,28060,2.0,1122138413,0,1990,Comedy,Romance,"",7314,3.41,0.98,736,153,349,344,648,49,1982,19.90,3.99,0.72,Drama,Thriller,Romance,Comedy,Action
597,5181,4.0,1332430335,1,1990,Comedy,Romance,"",7314,3.41,0.98,357,337,551,356,296,9,1994,1.09,4.17,0.61,Comedy,Romance,Drama,Adventure,Children
608,16340,3.0,863084125,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,36,62,1,32,141,14,1995,0.51,3.50,0.65,Thriller,Adventure,Drama,Comedy,Action
